Solution x:
x[386954] = 37.7751
x[386955] = 37.7549
x[386956] = 37.7466
x[386957] = 37.6892
x[386958] = 37.595
x[386959] = 37.4759
x[386960] = 37.328
x[386961] = 37.1763
x[386962] = 37.0245
x[386963] = 36.8119
x[386964] = 36.5374
x[386965] = 36.2647
x[386966] = 35.9805
x[386967] = 35.6745
x[386968] = 35.3561
x[386969] = 35.0848
x[386970] = 34.4956
x[386971] = 34.7729
x[386972] = 35.0606
x[386973] = 35.3382
x[386974] = 35.5821
x[386975] = 35.8736
x[386976] = 36.2172
x[386977] = 36.4896
x[386978] = 36.7001
x[386979] = 36.8926
x[386980] = 37.0663
x[386981] = 37.2266
x[386982] = 37.3934
x[386983] = 37.455
x[386984] = 37.4158
x[386985] = 37.3996
x[386986] = 37.4048
x[386987] = 37.3573
x[386988] = 37.2718
x[386989] = 37.1549
x[386990] = 37.0033
x[386991] = 36.8548
x[386992] = 36.7139
x[386993] = 36.5034
x[386994] = 36.2219
x[386995] = 35.9434
x[386996] = 35.6526
x[386997] = 35.3423
x[386998] = 35.0202
x[386999] = 34.7407
x[387000] = 46.7987
x[387001] = 46.655
x[387002] = 46.3934
x[387003] = 46.0181
x[387004] = 45.5227
x[387005] = 44.8952
x[387006] = 44.2712
x[387007] = 43.6382
x[387008] = 42.9872
x[387009] = 42.3143
x[387010] = 41.6199
x[387011] = 40.9209
x[387012] = 40.2202
x[387013] = 39.5187
x[387014] = 38.8166
x[387015] = 38.1136
x[387016] = 37.4442
x[387017] = 36.8075
x[387018] = 36.2022
x[387019] = 35.6268
x[387020] = 35.0793
x[387021] = 34.5643
x[387022] = 34.08
x[387023] = 33.6257
x[387024] = 33.2014
x[387025] = 32.8086
x[387026] = 32.4356
x[387027] = 32.0851
x[387028] = 31.7619
x[387029] = 31.4833
x[387030] = 46.9955
x[387031] = 46.8565
x[387032] = 46.6023
x[387033] = 46.233
x[387034] = 45.7401
x[387035] = 45.1097
x[387036] = 44.4845
x[387037] = 43.8501
x[387038] = 43.1965
x[387039] = 42.5198
x[387040] = 41.8211
x[387041] = 41.1146
x[387042] = 40.4041
x[387043] = 39.6919
x[387044] = 38.9782
x[387045] = 38.2633
x[387046] = 37.5836
x[387047] = 36.9383
x[387048] = 36.3257
x[387049] = 35.7444
x[387050] = 35.1922
x[387051] = 34.6738
x[387052] = 34.1875
x[387053] = 33.7326
x[387054] = 33.3094
x[387055] = 32.9195
x[387056] = 32.5506
x[387057] = 32.2056
x[387058] = 31.8902
x[387059] = 31.6224
x[387060] = 47.1567
x[387061] = 47.0237
x[387062] = 46.7806
x[387063] = 46.4257
x[387064] = 45.9487
x[387065] = 45.3334
x[387066] = 44.7199
x[387067] = 44.0916
x[387068] = 43.4376
x[387069] = 42.7545
x[387070] = 42.0452
x[387071] = 41.3258
x[387072] = 40.6019
x[387073] = 39.8765
x[387074] = 39.1503
x[387075] = 38.4235
x[387076] = 37.7334
x[387077] = 37.0792
x[387078] = 36.4593
x[387079] = 35.872
x[387080] = 35.3152
x[387081] = 34.7934
x[387082] = 34.3048
x[387083] = 33.8489
x[387084] = 33.4259
x[387085] = 33.0377
x[387086] = 32.672
x[387087] = 32.3321
x[387088] = 32.0233
x[387089] = 31.7632
x[387090] = 47.26
x[387091] = 47.1338
x[387092] = 46.9061
x[387093] = 46.5755
x[387094] = 46.1313
x[387095] = 45.5531
x[387096] = 44.9676
x[387097] = 44.3542
x[387098] = 43.702
x[387099] = 43.0086
x[387100] = 42.2803
x[387101] = 41.5414
x[387102] = 40.8001
x[387103] = 40.0596
x[387104] = 39.3203
x[387105] = 38.5822
x[387106] = 37.8823
x[387107] = 37.2197
x[387108] = 36.593
x[387109] = 36.0003
x[387110] = 35.4394
x[387111] = 34.9144
x[387112] = 34.4235
x[387113] = 33.966
x[387114] = 33.5422
x[387115] = 33.154
x[387116] = 32.7903
x[387117] = 32.4543
x[387118] = 32.1514
x[387119] = 31.8978
x[387120] = 47.2926
x[387121] = 47.1724
x[387122] = 46.9643
x[387123] = 46.6686
x[387124] = 46.2786
x[387125] = 45.7743
x[387126] = 45.2375
x[387127] = 44.6483
x[387128] = 43.999
x[387129] = 43.2883
x[387130] = 42.5239
x[387131] = 41.7561
x[387132] = 40.9933
x[387133] = 40.2363
x[387134] = 39.4839
x[387135] = 38.7351
x[387136] = 38.0261
x[387137] = 37.356
x[387138] = 36.7231
x[387139] = 36.1259
x[387140] = 35.5621
x[387141] = 35.0346
x[387142] = 34.5414
x[387143] = 34.0818
x[387144] = 33.6556
x[387145] = 33.2645
x[387146] = 32.901
x[387147] = 32.5682
x[387148] = 32.2705
x[387149] = 32.0234
x[387150] = 47.241
x[387151] = 47.1247
x[387152] = 46.9388
x[387153] = 46.6856
x[387154] = 46.3721
x[387155] = 46.0178
x[387156] = 45.5519
x[387157] = 44.9933
x[387158] = 44.347
x[387159] = 43.6095
x[387160] = 42.7692
x[387161] = 41.9624
x[387162] = 41.1761
x[387163] = 40.4027
x[387164] = 39.638
x[387165] = 38.8794
x[387166] = 38.1623
x[387167] = 37.4853
x[387168] = 36.847
x[387169] = 36.2464
x[387170] = 35.6833
x[387171] = 35.1542
x[387172] = 34.659
x[387173] = 34.1969
x[387174] = 33.7666
x[387175] = 33.3654
x[387176] = 33.0003
x[387177] = 32.67
x[387178] = 32.3774
x[387179] = 32.137
x[387180] = 47.2138
x[387181] = 47.1089
x[387182] = 46.9464
x[387183] = 46.7302
x[387184] = 46.471
x[387185] = 46.1899
x[387186] = 45.7725
x[387187] = 45.239
x[387188] = 44.598
x[387189] = 43.8467
x[387190] = 42.9747
x[387191] = 42.1433
x[387192] = 41.3393
x[387193] = 40.5526
x[387194] = 39.7772
x[387195] = 39.0099
x[387196] = 38.2852
x[387197] = 37.6019
x[387198] = 36.9586
x[387199] = 36.3544
x[387200] = 35.7893
x[387201] = 35.2585
x[387202] = 34.7617
x[387203] = 34.2981
x[387204] = 33.8658
x[387205] = 33.4619
x[387206] = 33.0973
x[387207] = 32.7702
x[387208] = 32.4828
x[387209] = 32.2488
x[387210] = 47.2
x[387211] = 47.1134
x[387212] = 46.9745
x[387213] = 46.786
x[387214] = 46.559
x[387215] = 46.3122
x[387216] = 45.9213
x[387217] = 45.4043
x[387218] = 44.77
x[387219] = 44.0162
x[387220] = 43.1344
x[387221] = 42.2927
x[387222] = 41.4791
x[387223] = 40.6836
x[387224] = 39.8999
x[387225] = 39.1247
x[387226] = 38.3931
x[387227] = 37.7039
x[387228] = 37.0559
x[387229] = 36.4482
x[387230] = 35.8807
x[387231] = 35.3483
x[387232] = 34.8505
x[387233] = 34.3865
x[387234] = 33.9542
x[387235] = 33.551
x[387236] = 33.1888
x[387237] = 32.8657
x[387238] = 32.5839
x[387239] = 32.3563
x[387240] = 47.1948
x[387241] = 47.1339
x[387242] = 47.0184
x[387243] = 46.8484
x[387244] = 46.6336
x[387245] = 46.3933
x[387246] = 46.0093
x[387247] = 45.5
x[387248] = 44.8731
x[387249] = 44.1259
x[387250] = 43.2499
x[387251] = 42.4101
x[387252] = 41.5952
x[387253] = 40.7956
x[387254] = 40.0058
x[387255] = 39.2233
x[387256] = 38.485
x[387257] = 37.7901
x[387258] = 37.1376
x[387259] = 36.5267
x[387260] = 35.957
x[387261] = 35.4234
x[387262] = 34.9255
x[387263] = 34.4621
x[387264] = 34.0315
x[387265] = 33.6311
x[387266] = 33.2727
x[387267] = 32.9547
x[387268] = 32.6791
x[387269] = 32.4582
x[387270] = 47.2018
x[387271] = 47.1761
x[387272] = 47.0846
x[387273] = 46.9242
x[387274] = 46.7011
x[387275] = 46.4326
x[387276] = 46.0356
x[387277] = 45.526
x[387278] = 44.9078
x[387279] = 44.1771
x[387280] = 43.3248
x[387281] = 42.4995
x[387282] = 41.6906
x[387283] = 40.891
x[387284] = 40.0965
x[387285] = 39.3056
x[387286] = 38.56
x[387287] = 37.8596
x[387288] = 37.203
x[387289] = 36.5891
x[387290] = 36.0175
x[387291] = 35.4832
x[387292] = 34.9858
x[387293] = 34.5242
x[387294] = 34.0968
x[387295] = 33.7011
x[387296] = 33.348
x[387297] = 33.036
x[387298] = 32.7672
x[387299] = 32.5534
x[387300] = 47.2332
x[387301] = 47.2536
x[387302] = 47.1863
x[387303] = 47.0293
x[387304] = 46.7781
x[387305] = 46.4166
x[387306] = 45.988
x[387307] = 45.4742
x[387308] = 44.8671
x[387309] = 44.1635
x[387310] = 43.3685
x[387311] = 42.5693
x[387312] = 41.772
x[387313] = 40.9753
x[387314] = 40.1763
x[387315] = 39.3716
x[387316] = 38.618
x[387317] = 37.9124
x[387318] = 37.2523
x[387319] = 36.6359
x[387320] = 36.0617
x[387321] = 35.5271
x[387322] = 35.031
x[387323] = 34.5721
x[387324] = 34.1493
x[387325] = 33.761
x[387326] = 33.4145
x[387327] = 33.1092
x[387328] = 32.8477
x[387329] = 32.6416
x[387330] = 47.1732
x[387331] = 47.2233
x[387332] = 47.1751
x[387333] = 47.0246
x[387334] = 46.7636
x[387335] = 46.3742
x[387336] = 45.9345
x[387337] = 45.424
x[387338] = 44.8302
x[387339] = 44.1486
x[387340] = 43.3835
x[387341] = 42.6046
x[387342] = 41.8186
x[387343] = 41.0263
x[387344] = 40.2261
x[387345] = 39.4156
x[387346] = 38.6571
x[387347] = 37.9479
x[387348] = 37.2853
x[387349] = 36.6674
x[387350] = 36.0926
x[387351] = 35.5588
x[387352] = 35.0646
x[387353] = 34.609
x[387354] = 34.1908
x[387355] = 33.8087
x[387356] = 33.4685
x[387357] = 33.1701
x[387358] = 32.9159
x[387359] = 32.7171
x[387360] = 47.0333
x[387361] = 47.0972
x[387362] = 47.0624
x[387363] = 46.9237
x[387364] = 46.6723
x[387365] = 46.2902
x[387366] = 45.8616
x[387367] = 45.3657
x[387368] = 44.7889
x[387369] = 44.1257
x[387370] = 43.379
x[387371] = 42.6145
x[387372] = 41.8379
x[387373] = 41.0504
x[387374] = 40.2509
x[387375] = 39.4384
x[387376] = 38.6773
x[387377] = 37.966
x[387378] = 37.3021
x[387379] = 36.6839
x[387380] = 36.1098
x[387381] = 35.5776
x[387382] = 35.0861
x[387383] = 34.6341
x[387384] = 34.2207
x[387385] = 33.8442
x[387386] = 33.5103
x[387387] = 33.2186
x[387388] = 32.9714
x[387389] = 32.7796
x[387390] = 46.8148
x[387391] = 46.8774
x[387392] = 46.8503
x[387393] = 46.7295
x[387394] = 46.5064
x[387395] = 46.1608
x[387396] = 45.7651
x[387397] = 45.2964
x[387398] = 44.7413
x[387399] = 44.0945
x[387400] = 43.3593
x[387401] = 42.6042
x[387402] = 41.8348
x[387403] = 41.0517
x[387404] = 40.2538
x[387405] = 39.4406
x[387406] = 38.6783
x[387407] = 37.9661
x[387408] = 37.3022
x[387409] = 36.6848
x[387410] = 36.1124
x[387411] = 35.5827
x[387412] = 35.0945
x[387413] = 34.6466
x[387414] = 34.238
x[387415] = 33.8672
x[387416] = 33.5395
x[387417] = 33.2543
x[387418] = 33.014
x[387419] = 32.8287
x[387420] = 46.5083
x[387421] = 46.5527
x[387422] = 46.5273
x[387423] = 46.4303
x[387424] = 46.2574
x[387425] = 45.9891
x[387426] = 45.6513
x[387427] = 45.2223
x[387428] = 44.6932
x[387429] = 44.0601
x[387430] = 43.3267
x[387431] = 42.5758
x[387432] = 41.8118
x[387433] = 41.0329
x[387434] = 40.2368
x[387435] = 39.4226
x[387436] = 38.6595
x[387437] = 37.9472
x[387438] = 37.2841
x[387439] = 36.6686
x[387440] = 36.0993
x[387441] = 35.5731
x[387442] = 35.0889
x[387443] = 34.6455
x[387444] = 34.2422
x[387445] = 33.8773
x[387446] = 33.5557
x[387447] = 33.2769
x[387448] = 33.0431
x[387449] = 32.8641
x[387450] = 46.094
x[387451] = 46.1024
x[387452] = 46.0725
x[387453] = 46.0025
x[387454] = 45.9016
x[387455] = 45.792
x[387456] = 45.5366
x[387457] = 45.1558
x[387458] = 44.6557
x[387459] = 44.0328
x[387460] = 43.2777
x[387461] = 42.5268
x[387462] = 41.7685
x[387463] = 40.995
x[387464] = 40.2008
x[387465] = 39.3825
x[387466] = 38.6184
x[387467] = 37.9067
x[387468] = 37.2452
x[387469] = 36.6328
x[387470] = 36.0696
x[387471] = 35.548
x[387472] = 35.0682
x[387473] = 34.6298
x[387474] = 34.232
x[387475] = 33.8744
x[387476] = 33.559
x[387477] = 33.2864
x[387478] = 33.0588
x[387479] = 32.8856
x[387480] = 45.7283
x[387481] = 45.7105
x[387482] = 45.6746
x[387483] = 45.6226
x[387484] = 45.5678
x[387485] = 45.5337
x[387486] = 45.3365
x[387487] = 44.9982
x[387488] = 44.5292
x[387489] = 43.9273
x[387490] = 43.1823
x[387491] = 42.4436
x[387492] = 41.6974
x[387493] = 40.9331
x[387494] = 40.144
x[387495] = 39.3269
x[387496] = 38.5637
x[387497] = 37.8534
x[387498] = 37.1943
x[387499] = 36.5853
x[387500] = 36.0266
x[387501] = 35.5097
x[387502] = 35.0348
x[387503] = 34.6014
x[387504] = 34.2091
x[387505] = 33.8573
x[387506] = 33.5477
x[387507] = 33.2809
x[387508] = 33.0591
x[387509] = 32.8914
x[387510] = 45.3906
x[387511] = 45.3544
x[387512] = 45.3108
x[387513] = 45.2647
x[387514] = 45.2302
x[387515] = 45.2286
x[387516] = 45.065
x[387517] = 44.7594
x[387518] = 44.3227
x[387519] = 43.7526
x[387520] = 43.0374
x[387521] = 42.325
x[387522] = 41.5997
x[387523] = 40.8496
x[387524] = 40.0685
x[387525] = 39.2546
x[387526] = 38.4933
x[387527] = 37.7849
x[387528] = 37.1286
x[387529] = 36.5234
x[387530] = 35.9694
x[387531] = 35.4575
x[387532] = 34.9879
x[387533] = 34.5598
x[387534] = 34.1727
x[387535] = 33.8262
x[387536] = 33.522
x[387537] = 33.2605
x[387538] = 33.0441
x[387539] = 32.8814
x[387540] = 45.0693
x[387541] = 45.0191
x[387542] = 44.9649
x[387543] = 44.9125
x[387544] = 44.8754
x[387545] = 44.8751
x[387546] = 44.7228
x[387547] = 44.4397
x[387548] = 44.0367
x[387549] = 43.5109
x[387550] = 42.8463
x[387551] = 42.1765
x[387552] = 41.4817
x[387553] = 40.7507
x[387554] = 39.9786
x[387555] = 39.1669
x[387556] = 38.4064
x[387557] = 37.6998
x[387558] = 37.0467
x[387559] = 36.446
x[387560] = 35.8974
x[387561] = 35.3913
x[387562] = 34.9273
x[387563] = 34.5048
x[387564] = 34.1228
x[387565] = 33.7811
x[387566] = 33.4817
x[387567] = 33.2251
x[387568] = 33.0135
x[387569] = 32.8553
x[387570] = 44.7598
x[387571] = 44.6984
x[387572] = 44.631
x[387573] = 44.5615
x[387574] = 44.4985
x[387575] = 44.4614
x[387576] = 44.2972
x[387577] = 44.0265
x[387578] = 43.6591
x[387579] = 43.1945
x[387580] = 42.6169
x[387581] = 42.0101
x[387582] = 41.3553
x[387583] = 40.6465
x[387584] = 39.8818
x[387585] = 39.0652
x[387586] = 38.3024
x[387587] = 37.5969
x[387588] = 36.9474
x[387589] = 36.3522
x[387590] = 35.8103
x[387591] = 35.3109
x[387592] = 34.8534
x[387593] = 34.4367
x[387594] = 34.0597
x[387595] = 33.7218
x[387596] = 33.4266
x[387597] = 33.1745
x[387598] = 32.9673
x[387599] = 32.8128
x[387600] = 44.4613
x[387601] = 44.392
x[387602] = 44.3116
x[387603] = 44.2185
x[387604] = 44.108
x[387605] = 43.965
x[387606] = 43.7653
x[387607] = 43.498
x[387608] = 43.1658
x[387609] = 42.7809
x[387610] = 42.3698
x[387611] = 41.8467
x[387612] = 41.237
x[387613] = 40.5507
x[387614] = 39.7888
x[387615] = 38.9485
x[387616] = 38.1791
x[387617] = 37.4749
x[387618] = 36.8303
x[387619] = 36.2422
x[387620] = 35.7083
x[387621] = 35.217
x[387622] = 34.767
x[387623] = 34.3568
x[387624] = 33.9845
x[387625] = 33.6477
x[387626] = 33.3562
x[387627] = 33.1083
x[387628] = 32.9051
x[387629] = 32.7537
x[387630] = 44.1626
x[387631] = 44.0916
x[387632] = 44.0036
x[387633] = 43.8939
x[387634] = 43.7527
x[387635] = 43.5643
x[387636] = 43.342
x[387637] = 43.0753
x[387638] = 42.7667
x[387639] = 42.4311
x[387640] = 42.0959
x[387641] = 41.6272
x[387642] = 41.0521
x[387643] = 40.3858
x[387644] = 39.632
x[387645] = 38.7897
x[387646] = 38.0219
x[387647] = 37.3228
x[387648] = 36.6858
x[387649] = 36.1066
x[387650] = 35.5824
x[387651] = 35.1005
x[387652] = 34.6591
x[387653] = 34.2566
x[387654] = 33.8907
x[387655] = 33.5588
x[387656] = 33.2721
x[387657] = 33.029
x[387658] = 32.8299
x[387659] = 32.6817
x[387660] = 43.8675
x[387661] = 43.8031
x[387662] = 43.7164
x[387663] = 43.6008
x[387664] = 43.4463
x[387665] = 43.2398
x[387666] = 43.0061
x[387667] = 42.7381
x[387668] = 42.4385
x[387669] = 42.1226
x[387670] = 41.8151
x[387671] = 41.3711
x[387672] = 40.8155
x[387673] = 40.1643
x[387674] = 39.4218
x[387675] = 38.5882
x[387676] = 37.8295
x[387677] = 37.1407
x[387678] = 36.5148
x[387679] = 35.947
x[387680] = 35.4341
x[387681] = 34.963
x[387682] = 34.5318
x[387683] = 34.1383
x[387684] = 33.7804
x[387685] = 33.4554
x[387686] = 33.1749
x[387687] = 32.937
x[387688] = 32.7422
x[387689] = 32.5971
x[387690] = 43.5847
x[387691] = 43.5371
x[387692] = 43.4611
x[387693] = 43.35
x[387694] = 43.1954
x[387695] = 42.9865
x[387696] = 42.749
x[387697] = 42.4769
x[387698] = 42.1727
x[387699] = 41.8504
x[387700] = 41.5353
x[387701] = 41.0896
x[387702] = 40.5386
x[387703] = 39.8968
x[387704] = 39.1675
x[387705] = 38.3495
x[387706] = 37.6066
x[387707] = 36.9329
x[387708] = 36.3214
x[387709] = 35.7675
x[387710] = 35.2677
x[387711] = 34.8089
x[387712] = 34.3889
x[387713] = 34.0057
x[387714] = 33.6573
x[387715] = 33.3406
x[387716] = 33.0672
x[387717] = 32.8351
x[387718] = 32.6445
x[387719] = 32.5018
x[387720] = 43.3375
x[387721] = 43.3174
x[387722] = 43.2588
x[387723] = 43.1596
x[387724] = 43.015
x[387725] = 42.8164
x[387726] = 42.5811
x[387727] = 42.3032
x[387728] = 41.9836
x[387729] = 41.6322
x[387730] = 41.2717
x[387731] = 40.8007
x[387732] = 40.2419
x[387733] = 39.6049
x[387734] = 38.8903
x[387735] = 38.0951
x[387736] = 37.3729
x[387737] = 36.7175
x[387738] = 36.1225
x[387739] = 35.5836
x[387740] = 35.0976
x[387741] = 34.6514
x[387742] = 34.2429
x[387743] = 33.8704
x[387744] = 33.5319
x[387745] = 33.2245
x[387746] = 32.9586
x[387747] = 32.7322
x[387748] = 32.5453
x[387749] = 32.4024
x[387750] = 46.7841
x[387751] = 46.6448
x[387752] = 46.3844
x[387753] = 46.0093
x[387754] = 45.5143
x[387755] = 44.8925
x[387756] = 44.2687
x[387757] = 43.6354
x[387758] = 42.9843
x[387759] = 42.3115
x[387760] = 41.6178
x[387761] = 40.9188
x[387762] = 40.2179
x[387763] = 39.5161
x[387764] = 38.8138
x[387765] = 38.1124
x[387766] = 37.4428
x[387767] = 36.8058
x[387768] = 36.2002
x[387769] = 35.6245
x[387770] = 35.0764
x[387771] = 34.5613
x[387772] = 34.0769
x[387773] = 33.6228
x[387774] = 33.1988
x[387775] = 32.8064
x[387776] = 32.434
x[387777] = 32.0843
x[387778] = 31.7634
x[387779] = 31.4944
x[387780] = 46.973
x[387781] = 46.837
x[387782] = 46.5836
x[387783] = 46.2146
x[387784] = 45.7225
x[387785] = 45.099
x[387786] = 44.4745
x[387787] = 43.8403
x[387788] = 43.1867
x[387789] = 42.5101
x[387790] = 41.812
x[387791] = 41.1056
x[387792] = 40.3952
x[387793] = 39.683
x[387794] = 38.9697
x[387795] = 38.257
x[387796] = 37.5776
x[387797] = 36.9323
x[387798] = 36.3198
x[387799] = 35.7384
x[387800] = 35.1858
x[387801] = 34.6674
x[387802] = 34.1811
x[387803] = 33.7264
x[387804] = 33.3034
x[387805] = 32.9137
x[387806] = 32.545
x[387807] = 32.2007
x[387808] = 31.8872
x[387809] = 31.6285
x[387810] = 47.1325
x[387811] = 47.0025
x[387812] = 46.76
x[387813] = 46.4053
x[387814] = 45.9293
x[387815] = 45.321
x[387816] = 44.7084
x[387817] = 44.0802
x[387818] = 43.4264
x[387819] = 42.7434
x[387820] = 42.0347
x[387821] = 41.3154
x[387822] = 40.5917
x[387823] = 39.8664
x[387824] = 39.1406
x[387825] = 38.4161
x[387826] = 37.7264
x[387827] = 37.0724
x[387828] = 36.4526
x[387829] = 35.8653
x[387830] = 35.3081
x[387831] = 34.7863
x[387832] = 34.2978
x[387833] = 33.842
x[387834] = 33.4192
x[387835] = 33.0312
x[387836] = 32.6657
x[387837] = 32.3263
x[387838] = 32.0193
x[387839] = 31.768
x[387840] = 47.2354
x[387841] = 47.1121
x[387842] = 46.8851
x[387843] = 46.5547
x[387844] = 46.1115
x[387845] = 45.5402
x[387846] = 44.9556
x[387847] = 44.3423
x[387848] = 43.6903
x[387849] = 42.9971
x[387850] = 42.2694
x[387851] = 41.5306
x[387852] = 40.7895
x[387853] = 40.0492
x[387854] = 39.3103
x[387855] = 38.5745
x[387856] = 37.875
x[387857] = 37.2126
x[387858] = 36.586
x[387859] = 35.9933
x[387860] = 35.4321
x[387861] = 34.9071
x[387862] = 34.4163
x[387863] = 33.9589
x[387864] = 33.5353
x[387865] = 33.1472
x[387866] = 32.7838
x[387867] = 32.4483
x[387868] = 32.1471
x[387869] = 31.902
x[387870] = 47.2681
x[387871] = 47.1512
x[387872] = 46.9438
x[387873] = 46.6484
x[387874] = 46.2591
x[387875] = 45.7605
x[387876] = 45.2245
x[387877] = 44.6354
x[387878] = 43.9863
x[387879] = 43.2759
x[387880] = 42.5127
x[387881] = 41.7452
x[387882] = 40.9826
x[387883] = 40.2258
x[387884] = 39.4738
x[387885] = 38.7272
x[387886] = 38.0187
x[387887] = 37.3487
x[387888] = 36.7159
x[387889] = 36.1188
x[387890] = 35.5548
x[387891] = 35.0273
x[387892] = 34.5343
x[387893] = 34.0747
x[387894] = 33.6486
x[387895] = 33.2577
x[387896] = 32.8944
x[387897] = 32.562
x[387898] = 32.2659
x[387899] = 32.027
x[387900] = 47.2212
x[387901] = 47.1092
x[387902] = 46.924
x[387903] = 46.671
x[387904] = 46.357
x[387905] = 45.9974
x[387906] = 45.5309
x[387907] = 44.9724
x[387908] = 44.3263
x[387909] = 43.5898
x[387910] = 42.7574
x[387911] = 41.9516
x[387912] = 41.1655
x[387913] = 40.3923
x[387914] = 39.6279
x[387915] = 38.8709
x[387916] = 38.1541
x[387917] = 37.4773
x[387918] = 36.8391
x[387919] = 36.2387
x[387920] = 35.6759
x[387921] = 35.1469
x[387922] = 34.6519
x[387923] = 34.1899
x[387924] = 33.7597
x[387925] = 33.3585
x[387926] = 32.9937
x[387927] = 32.6638
x[387928] = 32.3727
x[387929] = 32.1401
x[387930] = 47.1946
x[387931] = 47.094
x[387932] = 46.9324
x[387933] = 46.7162
x[387934] = 46.4564
x[387935] = 46.1686
x[387936] = 45.7506
x[387937] = 45.2172
x[387938] = 44.5764
x[387939] = 43.8262
x[387940] = 42.9627
x[387941] = 42.1325
x[387942] = 41.3287
x[387943] = 40.5422
x[387944] = 39.7671
x[387945] = 39.0012
x[387946] = 38.2769
x[387947] = 37.5938
x[387948] = 36.9506
x[387949] = 36.3466
x[387950] = 35.782
x[387951] = 35.2513
x[387952] = 34.7546
x[387953] = 34.2911
x[387954] = 33.8589
x[387955] = 33.4551
x[387956] = 33.0906
x[387957] = 32.7639
x[387958] = 32.478
x[387959] = 32.2514
x[387960] = 47.1816
x[387961] = 47.0987
x[387962] = 46.9605
x[387963] = 46.7721
x[387964] = 46.5444
x[387965] = 46.2909
x[387966] = 45.8993
x[387967] = 45.3823
x[387968] = 44.7482
x[387969] = 43.9956
x[387970] = 43.1224
x[387971] = 42.2818
x[387972] = 41.4685
x[387973] = 40.6732
x[387974] = 39.8898
x[387975] = 39.1161
x[387976] = 38.3847
x[387977] = 37.6957
x[387978] = 37.0478
x[387979] = 36.4403
x[387980] = 35.8734
x[387981] = 35.3411
x[387982] = 34.8435
x[387983] = 34.3795
x[387984] = 33.9473
x[387985] = 33.5442
x[387986] = 33.182
x[387987] = 32.8593
x[387988] = 32.579
x[387989] = 32.3584
x[387990] = 47.178
x[387991] = 47.1195
x[387992] = 47.0044
x[387993] = 46.8344
x[387994] = 46.6189
x[387995] = 46.3719
x[387996] = 45.9873
x[387997] = 45.478
x[387998] = 44.8513
x[387999] = 44.1054
x[388000] = 43.2378
x[388001] = 42.3993
x[388002] = 41.5846
x[388003] = 40.7851
x[388004] = 39.9956
x[388005] = 39.2147
x[388006] = 38.4766
x[388007] = 37.7819
x[388008] = 37.1296
x[388009] = 36.5188
x[388010] = 35.9497
x[388011] = 35.4162
x[388012] = 34.9184
x[388013] = 34.4551
x[388014] = 34.0246
x[388015] = 33.6242
x[388016] = 33.2659
x[388017] = 32.9483
x[388018] = 32.6741
x[388019] = 32.4598
x[388020] = 47.1866
x[388021] = 47.1612
x[388022] = 47.0697
x[388023] = 46.9092
x[388024] = 46.6856
x[388025] = 46.4115
x[388026] = 46.014
x[388027] = 45.5045
x[388028] = 44.8865
x[388029] = 44.1569
x[388030] = 43.3128
x[388031] = 42.4885
x[388032] = 41.6799
x[388033] = 40.8805
x[388034] = 40.0863
x[388035] = 39.297
x[388036] = 38.5518
x[388037] = 37.8516
x[388038] = 37.1951
x[388039] = 36.5814
x[388040] = 36.0102
x[388041] = 35.4761
